id_rec_arrec_detalhe,ano_exercicio,ds_municipio,ds_orgao,mes_referencia,ds_poder,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_cd_aplicacao_variavel,ds_categoria,ds_subcategoria,ds_fonte,ds_rubrica,ds_alinea,ds_subalinea,vl_arrecadacao,data_atualizacao
25802249,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,## - CEMITERIOS PUBLICOS-MANUT, MELHORIA E MODERNIZACAO,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11220000 - TAXAS PELA PRESTAÇÃO DE SERVIÇOS,11222800 - TAXA DE CEMITÉRIOS,33.45,2017-03-29 03:18:24.835304
25800533,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,## - CONVENIO ESTADUAL - CONSTR.UBS MORRO SANTA MARIA,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250103 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO DE SAÚDE,0.50,2017-03-29 03:18:24.593298
25800191,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,## - CONVENIO ESTADUAL - CONSTR.UBS MORRO SANTA MARIA,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250103 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO DE SAÚDE,0.43,2017-03-29 03:18:24.593298
25800421,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,## - INVEST. - INC. CONSTR. ACADEMIA SAUDE - JD CASTELO,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250103 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO DE SAÚDE,236.21,2017-03-29 03:18:24.593298
25800229,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,300 - SAÚDE - RECURSOS ESPECÍFICOS,## - INVEST. - INC. CONSTR. ACADEMIA SAUDE - JD CASTELO,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250103 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO DE SAÚDE,201.10,2017-03-29 03:18:24.593298
25799869,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,85.68,2017-03-29 03:18:24.467202
25801803,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,1394.82,2017-03-29 03:18:24.721866
25800057,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,11708.32,2017-03-29 03:18:24.593298
25800374,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,429.24,2017-03-29 03:18:24.593298
25800848,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.34,2017-03-29 03:18:24.593298
25802341,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,1282.08,2017-03-29 03:18:24.835304
25800993,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,728.38,2017-03-29 03:18:24.721866
25801676,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:24.721866
25800567,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,64216.68,2017-03-29 03:18:24.593298
25802676,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,1260.46,2017-03-29 03:18:24.835304
25802457,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:24.835304
25802101,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,1366.31,2017-03-29 03:18:24.835304
25802738,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:24.835304
25801130,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.34,2017-03-29 03:18:24.721866
25803027,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:25.436676
25801938,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:24.721866
25801401,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:24.721866
25802812,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,1288.17,2017-03-29 03:18:24.835304
25802200,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,32108.33,2017-03-29 03:18:24.835304
25801556,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,1083.03,2017-03-29 03:18:24.721866
25800196,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,80.40,2017-03-29 03:18:24.593298
25801223,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,939.58,2017-03-29 03:18:24.721866
25800711,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,93 - PMS-SEAS-PPSE-2014-CREAS,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,546.64,2017-03-29 03:18:24.593298
25801624,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,56.16,2017-03-29 03:18:24.721866
25800671,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,70.43,2017-03-29 03:18:24.593298
25801761,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,59.74,2017-03-29 03:18:24.721866
25800159,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,66.05,2017-03-29 03:18:24.593298
25799993,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,68.71,2017-03-29 03:18:24.593298
25800499,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,77.29,2017-03-29 03:18:24.593298
25800954,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,74.53,2017-03-29 03:18:24.593298
25801215,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,71.24,2017-03-29 03:18:24.721866
25802060,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,## - FSS - CONV.FUSSESP - PROJ.ESCOLA BELEZA MAQUIADOR,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,54.91,2017-03-29 03:18:24.835304
25801829,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,210 - EDUCAÇÃO INFANTIL - RECURSOS ESPECÍFICOS,05 - FNDE/MEC - PROGRAMA BRASIL CARINHOSO - CRECHES,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,3203.03,2017-03-29 03:18:24.721866
